,seller_id,seller_city_x,seller_state_x,product_id_x,product_category_name_x,seller_city_y,seller_state_y,product_id_y,product_category_name_y,Delivery_time,review_avg,total_orders,total_income
1528,361,sao paulo,SP,12,3,sao paulo,SP,12,3,8.18,4.17,12,216.98000000000002
1529,1966,porto alegre,RS,16,5,porto alegre,RS,16,5,10.69,3.25,16,1512.4
1530,2929,presidente getulio,SC,1,1,presidente getulio,SC,1,1,9.0,5.0,1,202.89
1531,2511,serra negra,SP,18,2,serra negra,SP,18,2,13.94,3.94,18,2357.3
1532,1383,porto alegre,RS,8,1,porto alegre,RS,8,1,12.0,2.5,8,776.0
1533,2865,mogi guacu,SP,9,1,mogi guacu,SP,9,1,10.89,4.56,9,404.09999999999997
1534,908,atibaia,SP,2,1,atibaia,SP,2,1,15.5,4.0,2,118.0
1535,1447,maua,SP,1,0,maua,SP,1,0,11.0,5.0,1,59.9
1536,1259,marechal candido rondon,PA,8,1,marechal candido rondon,PA,8,1,13.75,4.5,8,1238.0
1537,2465,bady bassitt,SP,19,5,bady bassitt,SP,19,5,18.58,2.58,19,2934.72
1538,2857,curitiba,PR,17,1,curitiba,PR,17,1,31.87,2.41,17,1263.57
1539,2595,osasco,SP,33,5,osasco,SP,33,5,20.54,3.24,33,10233.9
1540,2733,sao bernardo do campo,SP,8,2,sao bernardo do campo,SP,8,2,13.88,3.38,8,471.04999999999995
1541,2118,curitiba,PR,7,1,curitiba,PR,7,1,8.29,4.86,7,1620.3
1542,241,santo andre,SP,38,1,santo andre,SP,38,1,10.92,4.34,38,3887.0
1543,1183,fernando prestes,SP,3,1,fernando prestes,SP,3,1,8.0,4.33,3,86.6
1544,1571,rio de janeiro,RJ,4,2,rio de janeiro,RJ,4,2,6.5,3.0,4,299.6
1545,1543,ibitinga,SP,7,2,ibitinga,SP,7,2,10.0,4.14,7,918.8
1546,1385,curitiba,PR,1,1,curitiba,PR,1,1,8.0,4.0,1,139.0
1547,1577,sao paulo,SP,22,1,sao paulo,SP,22,1,7.95,4.27,22,741.0
1548,2120,sao paulo,SP,12,1,sao paulo,SP,12,1,11.0,4.5,12,372.5
1549,1424,campinas,SP,8,2,campinas,SP,8,2,4.57,4.38,8,692.41
1550,1765,sao paulo,SP,12,1,sao paulo,SP,12,1,19.0,3.0,12,5208.0
1551,197,sao paulo,SP,14,2,sao paulo,SP,14,2,13.86,4.07,14,1890.0
1552,2014,caruaru,PE,7,2,caruaru,PE,7,2,19.43,3.86,7,219.62
1553,2833,belo horizonte,MG,10,1,belo horizonte,MG,10,1,7.2,4.3,10,482.0
1554,2046,rio de janeiro,RJ,4,1,rio de janeiro,RJ,4,1,14.75,5.0,4,119.6
1555,2012,sao paulo,SP,5,1,sao paulo,SP,5,1,15.8,4.8,5,445.0
1556,2482,sombrio,SC,17,1,sombrio,SC,17,1,15.41,4.53,17,15907.0
1557,1113,rio de janeiro,RJ,11,1,rio de janeiro,RJ,11,1,18.73,2.82,11,3544.0
1558,154,rio de janeiro,RJ,6,4,rio de janeiro,RJ,6,4,9.0,3.67,6,371.2
1559,2389,contagem,MG,9,2,contagem,MG,9,2,13.89,4.11,9,729.0
1560,2906,cambe,PR,1,1,cambe,PR,1,1,11.0,1.0,1,139.0
1561,1114,borda da mata,MG,14,2,borda da mata,MG,14,2,12.07,3.79,14,3280.0
1562,2591,sao paulo,SP,14,2,sao paulo,SP,14,2,11.64,4.43,14,2002.0
1563,464,carapicuiba,SP,18,1,carapicuiba,SP,18,1,11.71,2.22,18,509.0
1564,463,sao paulo,SP,47,2,sao paulo,SP,47,2,12.22,2.62,47,1189.96
1565,3087,mirassol,SP,14,1,mirassol,SP,14,1,17.93,4.21,14,1839.8600000000001
1566,2871,ponta grossa,PR,5,0,ponta grossa,PR,5,0,14.33,2.6,5,1467.0
1567,334,nova iguacu,RJ,39,4,nova iguacu,RJ,39,4,14.33,4.56,39,986.61
1568,678,goiania,GO,11,2,goiania,GO,11,2,13.64,3.82,11,761.0
1569,680,sao paulo,SP,14,1,sao paulo,SP,14,1,10.64,4.21,14,700.59
1570,2211,sao paulo,SP,9,1,sao paulo,SP,9,1,15.78,3.44,9,515.4
1571,2553,jundiai,SP,14,2,jundiai,SP,14,2,23.5,3.36,14,3924.6
1572,636,londrina,PR,7,1,londrina,PR,7,1,17.29,3.57,7,414.5
1573,1265,guarulhos,SP,3,1,guarulhos,SP,3,1,,1.0,3,36.0
1574,1596,maringa,PR,15,3,maringa,PR,15,3,13.87,4.13,15,2802.7999999999997
1575,1271,curitiba,PR,8,1,curitiba,PR,8,1,10.75,2.62,8,674.0
1576,1590,tabao da serra,SP,8,2,tabao da serra,SP,8,2,11.0,4.5,8,1372.3
1577,2660,belo horizonte,MG,4,1,belo horizonte,MG,4,1,10.75,4.75,4,813.0
1578,684,sao paulo,SP,6,1,sao paulo,SP,6,1,16.2,4.17,6,334.9
1579,2879,sao paulo,SP,7,1,sao paulo,SP,7,1,53.25,2.29,7,517.93
1580,2972,barueri,SP,3,1,barueri,SP,3,1,15.0,3.67,3,4799.87
1581,2250,sao paulo,SP,17,2,sao paulo,SP,17,2,11.88,4.29,17,11702.1
1582,472,sao paulo,SP,7,2,sao paulo,SP,7,2,13.71,4.43,7,3474.2999999999997
1583,1266,guaratuba,PR,16,4,guaratuba,PR,16,4,13.94,3.94,16,1621.0
1584,1983,sao paulo,SP,5,0,sao paulo,SP,5,0,11.4,4.8,5,345.0
1585,2463,sao paulo,SP,12,1,sao paulo,SP,12,1,37.55,3.33,12,4002.0
1586,2891,vitoria,ES,5,3,vitoria,ES,5,3,11.6,4.4,5,872.99
1587,2678,rio de janeiro,RJ,25,1,rio de janeiro,RJ,25,1,6.64,4.6,25,842.6999999999999
1588,411,maringa,PR,6,1,maringa,PR,6,1,10.0,3.5,6,119.58
1589,2373,sorocaba,SP,10,4,sorocaba,SP,10,4,11.67,2.9,10,12100.88
1590,3048,sao paulo,SP,7,1,sao paulo,SP,7,1,16.29,3.14,7,1052.8
1591,407,curitiba,PR,11,1,curitiba,PR,11,1,9.82,4.18,11,1056.9
1592,2048,sao paulo,SP,4,1,sao paulo,SP,4,1,6.0,4.5,4,117.99
1593,1277,sao paulo,SP,2,1,sao paulo,SP,2,1,10.5,3.0,2,159.8
1594,320,sao paulo,SP,20,1,sao paulo,SP,20,1,15.44,3.25,20,2054.82
1595,2568,sao paulo,SP,19,1,sao paulo,SP,19,1,8.21,4.84,19,883.27
1596,2368,assis,SP,8,2,assis,SP,8,2,12.38,3.88,8,655.0
1597,1261,rio bonito,RJ,8,1,rio bonito,RJ,8,1,9.75,4.25,8,3762.0
1598,962,sao paulo,SP,13,7,sao paulo,SP,13,7,4.67,4.38,13,314.81
1599,1484,santa cruz do sul,RS,3,1,santa cruz do sul,RS,3,1,9.33,4.67,3,388.0
1600,2254,atibaia,SP,17,1,atibaia,SP,17,1,8.82,4.82,17,495.7
1601,1923,sao leopoldo,RS,11,3,sao leopoldo,RS,11,3,13.82,4.0,11,4917.0
1602,319,sao paulo,SP,66,4,sao paulo,SP,66,4,10.18,4.05,66,3746.34
1603,1173,canoas,RS,14,1,canoas,RS,14,1,11.93,4.29,14,764.95
1604,1600,balneario camboriu,SC,19,4,balneario camboriu,SC,19,4,26.11,4.11,19,5376.0
1605,2897,arvorezinha,RS,25,1,arvorezinha,RS,25,1,11.96,4.64,25,4633.9
1606,1435,guarulhos,SP,1,0,guarulhos,SP,1,0,12.0,1.0,1,41.9
1607,3028,rio de janeiro,RJ,34,1,rio de janeiro,RJ,34,1,10.65,4.24,34,5489.0
1608,1776,amparo,SP,26,1,amparo,SP,26,1,3.62,4.04,26,1780.87
1609,1446,goiania,GO,44,1,goiania,GO,44,1,14.05,4.34,44,1153.8899999999999
1610,1911,florianopolis,SP,17,1,florianopolis,SP,17,1,12.18,3.65,17,421.5
1611,1573,jaragua do sul,SC,5,2,jaragua do sul,SC,5,2,11.25,5.0,5,329.5
1612,1386,amparo,SP,23,3,amparo,SP,23,3,13.48,4.09,23,1685.0
1613,1117,umuarama,PR,33,2,umuarama,PR,33,2,12.73,4.06,33,7100.46
1614,1783,rodeio,SC,10,3,rodeio,SC,10,3,12.0,3.9,10,908.3
1615,66,goiania,GO,10,3,goiania,GO,10,3,14.44,3.9,10,952.0
1616,122,sao paulo,SP,20,8,sao paulo,SP,20,8,10.89,2.95,20,5193.83
1617,1611,santa terezinha de itaipu,PR,14,3,santa terezinha de itaipu,PR,14,3,10.86,4.43,14,978.9
1618,1477,recife,PE,6,1,recife,PE,6,1,19.33,4.17,6,2715.0
1619,1451,guarulhos,SP,3,1,guarulhos,SP,3,1,4.0,4.0,3,65.4
1620,536,uruacu,GO,14,2,uruacu,GO,14,2,10.14,4.07,14,1077.0
1621,1005,california,PR,6,1,california,PR,6,1,10.5,3.67,6,7630.0
1622,2513,sao paulo,SP,4,1,sao paulo,SP,4,1,4.75,4.75,4,756.0
1623,1722,anapolis,GO,2,1,anapolis,GO,2,1,16.0,3.0,2,138.0
1624,2283,sao paulo,SP,33,1,sao paulo,SP,33,1,10.75,4.03,33,4809.67
1625,1991,sao paulo,SP,7,3,sao paulo,SP,7,3,8.29,3.57,7,1400.96
1626,1810,sorocaba,SP,3,2,sorocaba,SP,3,2,13.67,3.67,3,277.75
1627,1472,osasco,SP,10,2,osasco,SP,10,2,11.9,3.8,10,1859.4
1628,2993,maringa,PR,7,1,maringa,PR,7,1,12.86,4.43,7,2744.44
1629,728,sertanopolis,SP,3,1,sertanopolis,SP,3,1,26.0,3.67,3,149.7
1630,2829,guarulhos,SP,11,3,guarulhos,SP,11,3,16.78,4.09,11,2625.8
1631,797,pinhalzinho,SP,3,1,pinhalzinho,SP,3,1,6.5,3.67,3,62.699999999999996
1632,648,sorocaba,SP,33,1,sorocaba,SP,33,1,12.7,3.7,33,1548.0
1633,2608,mandaguacu,PR,19,1,mandaguacu,PR,19,1,6.74,3.0,19,623.7
1634,2328,mairinque,SP,10,1,mairinque,SP,10,1,12.8,4.5,10,514.27
1635,2998,porto ferreira,SP,3,2,porto ferreira,SP,3,2,7.0,3.33,3,488.8
1636,3063,marica,RJ,13,1,marica,RJ,13,1,11.58,3.85,13,1868.7
1637,1762,paulo lopes,SC,5,1,paulo lopes,SC,5,1,16.4,4.6,5,2255.0
1638,2714,cascavel,PR,1,1,cascavel,PR,1,1,,1.0,1,49.9
1639,26,sao paulo,SP,11,1,sao paulo,SP,11,1,10.45,4.27,11,393.0
1640,1115,florianopolis,SC,21,2,florianopolis,SC,21,2,15.75,3.95,21,2678.9
1641,446,sao paulo,SP,18,4,sao paulo,SP,18,4,5.83,4.56,18,1263.05
1642,2864,santos,SP,17,4,santos,SP,17,4,6.88,3.18,17,573.5
1643,427,brasilia,DF,4,1,brasilia,DF,4,1,9.0,4.75,4,504.38
1644,1599,mogi guacu,SP,9,1,mogi guacu,SP,9,1,21.14,4.0,9,4905.6900000000005
1645,632,ribeirao preto,SP,7,1,ribeirao preto,SP,7,1,22.71,3.57,7,569.6
1646,598,carmo do cajuru,MG,8,1,carmo do cajuru,MG,8,1,15.62,4.38,8,479.2
1647,2212,curitiba,PR,4,1,curitiba,PR,4,1,9.5,4.25,4,353.9
1648,776,brasilia df,DF,5,2,brasilia df,DF,5,2,21.0,4.2,5,568.78
1649,300,jacutinga,MG,25,2,jacutinga,MG,25,2,14.6,3.88,25,1733.75
1650,2341,sao paulo,SP,15,2,sao paulo,SP,15,2,10.73,3.6,15,1313.22
1651,1083,limeira,SP,19,1,limeira,SP,19,1,12.63,4.16,19,40458.0
1652,2749,carapicuiba,SP,4,1,carapicuiba,SP,4,1,10.0,4.75,4,898.71
1653,2780,sao paulo,SP,31,4,sao paulo,SP,31,4,10.76,3.65,31,2100.12
1654,2918,porto alegre,RS,19,3,porto alegre,RS,19,3,21.37,4.42,19,1677.24
1655,2110,lagoa da prata,MG,47,1,lagoa da prata,MG,47,1,16.13,4.11,47,5260.3
1656,2410,laurentino,SC,9,2,laurentino,SC,9,2,10.56,4.22,9,483.08
1657,28,ribeirao das neves,MG,3,0,ribeirao das neves,MG,3,0,17.0,5.0,3,70.5
1658,2834,sao paulo,SP,1,0,sao paulo,SP,1,0,3.0,5.0,1,15.9
1659,2841,rio claro,SP,8,6,rio claro,SP,8,6,6.38,4.62,8,1063.92
1660,661,londrina,PR,30,2,londrina,PR,30,2,11.21,3.97,30,3824.61
1661,1960,pinhais,PR,1,1,pinhais,PR,1,1,10.0,3.0,1,75.0
1662,1848,rio de janeiro,RJ,5,1,rio de janeiro,RJ,5,1,6.8,4.4,5,349.95
1663,2742,aracatuba,SP,17,1,aracatuba,SP,17,1,14.88,3.24,17,1084.83
1664,2375,curitiba,PR,16,5,curitiba,PR,16,5,15.88,3.5,16,1567.9
1665,1944,sao paulo,SP,17,1,sao paulo,SP,17,1,11.59,5.0,17,2433.0
1666,2650,curitiba,PR,6,1,curitiba,PR,6,1,9.0,4.33,6,582.48
1667,3060,sao paulo,SP,7,1,sao paulo,SP,7,1,10.86,4.43,7,2708.96
1668,467,sao paulo,SP,39,4,sao paulo,SP,39,4,9.71,3.92,39,1923.33
1669,1234,maringa,PR,23,1,maringa,PR,23,1,16.0,4.04,23,1255.7
1670,1817,sao paulo,SP,15,1,sao paulo,SP,15,1,12.73,4.73,15,348.5
1671,2394,caxias do sul,RS,16,2,caxias do sul,RS,16,2,10.81,3.56,16,1790.7
1672,631,canoas,RS,4,1,canoas,RS,4,1,9.25,2.5,4,208.0
1673,2318,laurentino,SC,1,1,laurentino,SC,1,1,5.0,5.0,1,29.88
1674,754,sao paulo,SP,16,2,sao paulo,SP,16,2,4.5,4.56,16,1244.95
1675,916,tabatinga,SP,8,1,tabatinga,SP,8,1,24.57,3.12,8,1254.2
1676,1437,sao paulo,SP,4,2,sao paulo,SP,4,2,6.5,2.25,4,2196.0
1677,1840,bom jardim,RJ,2,2,bom jardim,RJ,2,2,5.0,4.5,2,101.9
1678,1213,sao jose dos campos,SP,28,2,sao jose dos campos,SP,28,2,8.29,4.64,28,628.1999999999999
1679,324,joinville,SC,5,1,joinville,SC,5,1,16.4,3.6,5,1039.95
1680,2358,auriflama/sp,SP,9,1,auriflama/sp,SP,9,1,6.44,4.78,9,780.0
1681,460,rio de janeiro,RJ,2,2,rio de janeiro,RJ,2,2,10.5,3.0,2,54.8
1682,1024,sorocaba,SP,5,2,sorocaba,SP,5,2,17.2,3.2,5,6750.0
1683,2221,formosa do oeste,PR,11,3,formosa do oeste,PR,11,3,10.27,4.27,11,1349.1
1684,167,sao bernardo do campo,SP,10,4,sao bernardo do campo,SP,10,4,8.9,4.5,10,402.9
1685,763,belo horizonte,MG,11,5,belo horizonte,MG,11,5,10.82,4.09,11,8344.89
1686,76,paincandu,PR,37,2,paincandu,PR,37,2,17.0,1.78,37,21211.9
1687,1334,sao paulo,SP,10,0,sao paulo,SP,10,0,9.8,3.8,10,290.0
1688,2475,curitiba,PR,34,3,curitiba,PR,34,3,13.35,4.71,34,6096.8
1689,1471,campos dos goytacazes,RJ,12,3,campos dos goytacazes,RJ,12,3,8.58,4.33,12,1667.0
1690,2415,santo andre,SP,15,1,santo andre,SP,15,1,17.0,3.13,15,826.72
1691,2490,nova odessa,SP,13,1,nova odessa,SP,13,1,12.0,4.0,13,745.01
1692,745,curitiba,PR,10,1,curitiba,PR,10,1,10.2,3.9,10,5399.0
1693,886,ribeirao preto,SP,9,1,ribeirao preto,SP,9,1,23.83,2.0,9,1929.6899999999998
1694,980,rio grande,RS,18,2,rio grande,RS,18,2,10.22,4.56,18,950.38
1695,1359,sorocaba,SP,3,1,sorocaba,SP,3,1,7.67,4.33,3,7014.24
1696,194,rio de janeiro,RJ,3,1,rio de janeiro,RJ,3,1,15.67,3.67,3,849.6999999999999
1697,1635,barra mansa,RJ,9,5,barra mansa,RJ,9,5,12.78,4.44,9,308.28
1698,1524,sao paulo,SP,11,2,sao paulo,SP,11,2,14.62,3.64,11,666.0
1699,1193,guarulhos,SP,1,1,guarulhos,SP,1,1,13.0,1.0,1,750.0
1700,2391,portao,RS,31,2,portao,RS,31,2,16.87,3.1,31,2306.98
1701,1614,rio de janeiro,RJ,7,1,rio de janeiro,RJ,7,1,13.71,4.29,7,1304.17
1702,2103,santo andre,SP,4,1,santo andre,SP,4,1,19.75,4.5,4,3263.8
1703,90,ribeirao preto,SP,7,2,ribeirao preto,SP,7,2,13.43,4.29,7,241.2
1704,2112,venancio aires,RS,4,1,venancio aires,RS,4,1,9.0,4.75,4,169.45
1705,2620,sao caetano do sul,SP,31,1,sao caetano do sul,SP,31,1,12.52,4.06,31,1845.0
1706,1927,sao caetano do sul,SP,11,2,sao caetano do sul,SP,11,2,7.73,3.64,11,517.67
1707,356,sp,SP,2,1,sp,SP,2,1,8.5,5.0,2,208.8
1708,2907,sao paulo,SP,2,1,sao paulo,SP,2,1,10.5,4.5,2,475.8
1709,2178,brasilia,DF,13,5,brasilia,DF,13,5,20.9,2.62,13,1299.7
1710,1624,campo bom,RS,13,3,campo bom,RS,13,3,18.92,3.85,13,8667.0
1711,32,natal,RN,16,1,natal,RN,16,1,25.81,2.69,16,5794.0
1712,2616,sao paulo,SP,1,1,sao paulo,SP,1,1,6.0,5.0,1,19.9
1713,2671,sao paulo,SP,38,7,sao paulo,SP,38,7,18.47,3.82,38,7081.66
1714,1407,claudio,MG,8,1,claudio,MG,8,1,14.0,3.12,8,1177.71
1715,555,presidente prudente,SP,4,1,presidente prudente,SP,4,1,8.75,4.0,4,272.0
1716,639,sao caetano do sul,SP,7,2,sao caetano do sul,SP,7,2,11.86,4.71,7,796.4
1717,3030,rio de janeiro,RJ,16,1,rio de janeiro,RJ,16,1,7.19,3.25,16,1077.2
1718,2759,maringa,PR,5,1,maringa,PR,5,1,14.8,2.2,5,495.0
1719,2593,araraquara,SP,6,1,araraquara,SP,6,1,17.5,4.83,6,6080.0
1720,2346,porto ferreira,SP,2,2,porto ferreira,SP,2,2,13.5,5.0,2,437.79999999999995
1721,2697,curitiba,PR,21,2,curitiba,PR,21,2,13.25,4.38,21,1793.76
1722,114,marilia,SP,21,4,marilia,SP,21,4,15.05,4.43,21,939.0
1723,172,itajai,SC,12,1,itajai,SC,12,1,8.29,3.25,12,1307.34
1724,3071,jambeiro,SP,4,1,jambeiro,SP,4,1,10.75,3.75,4,1280.0
1725,2144,botucatu,SP,11,2,botucatu,SP,11,2,12.18,4.64,11,684.71
1726,1809,guarulhos,SP,8,2,guarulhos,SP,8,2,16.75,4.5,8,234.95999999999998
1727,1717,indaiatuba,SP,24,1,indaiatuba,SP,24,1,12.21,4.17,24,1029.11
1728,782,sao paulo,SP,11,1,sao paulo,SP,11,1,15.91,4.36,11,1595.3
1729,358,jaguariuna,SP,2,2,jaguariuna,SP,2,2,5.5,5.0,2,258.9
1730,1289,marilia,SP,33,5,marilia,SP,33,5,15.23,3.94,33,7577.67
1731,2681,vargem grande paulista,SP,16,1,vargem grande paulista,SP,16,1,6.56,4.44,16,2489.3
1732,237,sao paulo,SP,23,3,sao paulo,SP,23,3,7.68,3.96,23,660.79
1733,2419,curitiba,PR,14,2,curitiba,PR,14,2,11.57,3.93,14,4522.28
1734,346,vicosa,MG,12,1,vicosa,MG,12,1,14.83,4.5,12,612.8
1735,2664,cachoeira do sul,RS,2,2,cachoeira do sul,RS,2,2,16.5,4.0,2,179.8
1736,1455,brasilia,DF,17,2,brasilia,DF,17,2,14.94,4.53,17,580.3
1737,2383,sao paulo,SP,8,1,sao paulo,SP,8,1,3.75,4.12,8,134.0
1738,2260,campinas,SP,24,1,campinas,SP,24,1,5.96,4.67,24,2257.0
1739,353,ibitinga,SP,28,1,ibitinga,SP,28,1,14.79,4.54,28,1726.2
1740,2280,sao paulo,SP,50,1,sao paulo,SP,50,1,10.5,4.54,50,8140.5
1741,2750,toledo,PR,5,1,toledo,PR,5,1,7.2,4.8,5,350.67
1742,186,caxias do sul,RS,14,1,caxias do sul,RS,14,1,14.0,4.71,14,978.6000000000001
1743,2898,porto alegre,RS,18,3,porto alegre,RS,18,3,16.39,3.44,18,14069.630000000001
1744,910,fernandopolis,SP,4,2,fernandopolis,SP,4,2,10.5,4.5,4,3020.0
1745,1793,sao bernardo do campo,SP,13,3,sao bernardo do campo,SP,13,3,6.0,2.77,13,322.0
1746,2266,sao paulo,SP,1,1,sao paulo,SP,1,1,9.0,2.0,1,22.5
1747,2281,santa maria da serra,SP,5,3,santa maria da serra,SP,5,3,22.4,3.8,5,204.95000000000002
1748,1456,ribeirao preto,SP,10,1,ribeirao preto,SP,10,1,15.8,4.8,10,1024.46
1749,2054,goiania,GO,1,1,goiania,GO,1,1,7.0,4.0,1,289.9
1750,2894,itajai,SC,6,1,itajai,SC,6,1,7.83,3.67,6,6508.4
1751,1002,novo hamburgo,RS,25,7,novo hamburgo,RS,25,7,11.28,3.88,25,7763.13
1752,1774,sao jose do rio preto,SP,2,1,sao jose do rio preto,SP,2,1,14.0,5.0,2,119.8
1753,2441,brasilia,DF,15,3,brasilia,DF,15,3,11.64,3.0,15,4768.8
1754,571,auriflama,SP,9,2,auriflama,SP,9,2,7.0,4.44,9,359.33
1755,2881,botucatu,SP,58,1,botucatu,SP,58,1,10.12,3.4,58,4469.1
1756,590,manaus,AM,3,1,manaus,AM,3,1,48.33,2.33,3,1177.0
1757,2847,ribeirao preto,SP,1,1,ribeirao preto,SP,1,1,24.0,3.0,1,55.0
1758,1099,americana,SP,11,2,americana,SP,11,2,4.73,4.82,11,600.5
1759,2116,belo horizonte,MG,11,1,belo horizonte,MG,11,1,10.82,4.82,11,424.0
1760,161,ribeirao preto,SP,4,1,ribeirao preto,SP,4,1,18.75,4.0,4,792.64
1761,2795,sao paulo,SP,23,2,sao paulo,SP,23,2,9.91,4.39,23,987.0
1762,1808,santo andre,SP,5,1,santo andre,SP,5,1,14.0,3.2,5,1129.9
1763,3065,campinas,SP,6,1,campinas,SP,6,1,6.33,4.5,6,1085.8
1764,1222,joinville,SC,2,1,joinville,SC,2,1,10.5,4.5,2,205.55
1765,3037,londrina,PR,1,1,londrina,PR,1,1,8.0,5.0,1,453.7
1766,2125,sao paulo,SP,23,1,sao paulo,SP,23,1,7.57,3.96,23,1064.6
1767,2631,sao paulo,SP,5,1,sao paulo,SP,5,1,9.6,4.8,5,787.7
1768,2276,bauru,SP,13,1,bauru,SP,13,1,12.31,3.85,13,637.7
1769,103,vespasiano,MG,8,2,vespasiano,MG,8,2,14.0,4.12,8,1597.3
1770,2386,sao caetano do sul,SP,12,1,sao caetano do sul,SP,12,1,12.42,4.0,12,1930.6
1771,2396,sao paulo,SP,15,1,sao paulo,SP,15,1,13.93,2.6,15,607.5
1772,2140,sao paulo,SP,27,4,sao paulo,SP,27,4,10.78,4.52,27,1755.88
1773,1628,osasco,SP,4,3,osasco,SP,4,3,9.5,3.25,4,240.60000000000002
1774,2640,sao paulo,SP,1,1,sao paulo,SP,1,1,,1.0,1,85.0
1775,2246,sao paulo,SP,19,2,sao paulo,SP,19,2,14.53,4.05,19,2743.76
1776,843,diadema,SP,3,1,diadema,SP,3,1,14.0,3.67,3,1564.99
1777,771,recife,PE,14,1,recife,PE,14,1,14.29,2.07,14,27138.0
1778,1498,sao paulo,SP,3,1,sao paulo,SP,3,1,,1.0,3,149.7
1779,981,sao jose do rio preto,SP,7,2,sao jose do rio preto,SP,7,2,16.43,3.57,7,1294.3
1780,1314,castro,PR,16,3,castro,PR,16,3,13.88,4.06,16,7829.3
1781,752,londrina,PR,7,1,londrina,PR,7,1,10.29,4.43,7,569.7
1782,1806,porto alegre,SP,3,1,porto alegre,SP,3,1,11.67,4.0,3,722.0
1783,859,porto alegre,RS,6,1,porto alegre,RS,6,1,8.17,4.17,6,397.79999999999995
1784,762,guanhaes,MG,10,3,guanhaes,MG,10,3,6.8,4.7,10,1252.0
1785,1903,osasco,SP,8,4,osasco,SP,8,4,7.0,3.38,8,798.3000000000001
1786,1360,fernandopolis,SP,71,1,fernandopolis,SP,71,1,11.73,4.01,71,4094.84
1787,1317,sao paulo,SP,5,3,sao paulo,SP,5,3,17.5,3.4,5,443.06
1788,1553,belo horizonte,MG,27,1,belo horizonte,MG,27,1,9.89,4.41,27,1344.3
1789,887,aracaju,SE,5,2,aracaju,SE,5,2,12.6,4.6,5,1096.7
1790,1224,presidente bernardes,SP,7,1,presidente bernardes,SP,7,1,,2.0,7,489.92999999999995
1791,1901,curitiba,PR,1,1,curitiba,PR,1,1,32.0,1.0,1,180.0
1792,2139,ribeirao preto,SP,7,1,ribeirao preto,SP,7,1,8.14,4.0,7,435.3
1793,3,franca,SP,59,1,franca,SP,59,1,15.43,4.03,59,1303.1
1794,1122,joao pinheiro,MG,4,1,joao pinheiro,MG,4,1,26.33,3.25,4,1519.96
1795,2168,sao paulo,SP,5,1,sao paulo,SP,5,1,2.6,4.8,5,685.9300000000001
1796,2036,serra,ES,6,1,serra,ES,6,1,12.33,3.83,6,294.4
1797,164,goiania,GO,2,1,goiania,GO,2,1,7.5,5.0,2,144.8
1798,2736,sao paulo,SP,2,1,sao paulo,SP,2,1,,2.0,2,68.0
1799,1269,sao bernardo do campo,SP,2,1,sao bernardo do campo,SP,2,1,39.0,2.0,2,627.0
1800,1890,sao paulo,SP,9,4,sao paulo,SP,9,4,13.5,4.0,9,1120.0
1801,1473,araraquara,SP,1,1,araraquara,SP,1,1,11.0,4.0,1,489.0
1802,80,sao paulo,SP,4,2,sao paulo,SP,4,2,6.75,4.0,4,173.99
1803,1860,sao paulo,SP,2,1,sao paulo,SP,2,1,8.5,2.5,2,162.7
1804,2822,santos,SP,19,1,santos,SP,19,1,5.61,4.11,19,389.71999999999997
1805,1481,bauru,SP,7,1,bauru,SP,7,1,16.0,4.29,7,1545.5
1806,2091,castro,PR,3,2,castro,PR,3,2,21.0,3.0,3,208.35000000000002
1807,1720,campo largo,PR,12,3,campo largo,PR,12,3,16.0,3.67,12,2176.4
1808,2010,itajai,SC,4,2,itajai,SC,4,2,9.25,4.25,4,760.9200000000001
1809,933,sao joao de meriti,RJ,2,1,sao joao de meriti,RJ,2,1,19.5,3.0,2,279.89
1810,2249,floranopolis,SC,2,1,floranopolis,SC,2,1,6.0,5.0,2,19.98
1811,511,sao paulo,SP,4,1,sao paulo,SP,4,1,17.25,4.25,4,85.41
1812,1982,ribeirao preto,SP,26,3,ribeirao preto,SP,26,3,13.0,4.04,26,1843.64
1813,2234,sao jose,SC,6,1,sao jose,SC,6,1,11.83,4.5,6,246.39999999999998
1814,1548,dores de campos,MG,1,1,dores de campos,MG,1,1,13.0,5.0,1,899.0
1815,1374,caruaru,PE,1,1,caruaru,PE,1,1,8.0,5.0,1,25.99
1816,2647,sao paulo,SP,1,1,sao paulo,SP,1,1,3.0,5.0,1,135.99
1817,94,sao paulo,SP,2,1,sao paulo,SP,2,1,6.0,3.5,2,239.8
1818,449,sao paulo,SP,15,1,sao paulo,SP,15,1,6.13,4.67,15,1019.2
1819,189,sao jose do rio preto,SP,4,1,sao jose do rio preto,SP,4,1,7.75,4.25,4,1489.9
1820,1155,sao jose do rio preto,SP,8,1,sao jose do rio preto,SP,8,1,9.12,4.5,8,1471.9
1821,2807,blumenau,SC,1,1,blumenau,SC,1,1,4.0,5.0,1,139.89
1822,1436,sao paulo,SP,2,2,sao paulo,SP,2,2,12.5,3.5,2,95.0
1823,215,sao paulo,SP,2,1,sao paulo,SP,2,1,21.5,3.5,2,397.0
1824,1161,ribeirao preto,SP,12,1,ribeirao preto,SP,12,1,14.92,4.25,12,3422.0
1825,2444,uberlandia,MG,1,1,uberlandia,MG,1,1,8.0,5.0,1,28.79
1826,2416,porto alegre,RS,2,1,porto alegre,RS,2,1,8.0,4.5,2,928.0
